iter	Passed	Remaining
4794	16537	17951
4795	16540	17947
4796	16542	17943
4797	16544	17937
4798	16550	17937
4799	16553	17933
4800	16556	17928
4801	16558	17923
4802	16560	17918
4803	16562	17913
4804	16567	17911
4805	16569	17907
4806	16572	17903
4807	16577	17901
4808	16582	17899
4809	16585	17896
4810	16588	17891
4811	16591	17887
4812	16593	17882
4813	16597	17879
4814	16600	17876
4815	16603	17871
4816	16605	17867
4817	16607	17862
4818	16610	17858
4819	16615	17856
4820	16617	17851
4821	16619	17846
4822	16622	17842
4823	16626	17839
4824	16631	17837
4825	16634	17833
4826	16636	17829
4827	16638	17824
4828	16641	17819
4829	16646	17818
4830	16649	17814
4831	16652	17810
4832	16654	17805
4833	16656	17800
4834	16660	17797
4835	16663	17794
4836	16666	17790
4837	16670	17787
4838	16676	17786
4839	16681	17784
4840	16686	17782
4841	16690	17779
4842	16694	17776
4843	16698	17774
4844	16703	17772
4845	16706	17768
4846	16709	17764
4847	16712	17760
4848	16714	17755
4849	16717	17751
4850	16719	17747
4851	16724	17744
4852	16726	17740
4853	16730	17736
4854	16733	17732
4855	16734	17727
4856	16736	17722
4857	16742	17721
4858	16745	17717
4859	16748	17713
4860	16750	17708
4861	16752	17703
4862	16757	17701
4863	16762	17699
4864	16768	17699
4865	16771	17695
4866	16774	17691
4867	16779	17689
4868	16785	17688
4869	16791	17687
4870	16793	17683
4871	16795	17678
4872	16798	17674
4873	16804	17672
4874	16807	17669
4875	16811	17666
4876	16821	17669
4877	16827	17668
4878	16830	17665
4879	16835	17663
4880	16839	17660
4881	16849	17663
4882	16853	17660
4883	16858	17659
4884	16863	17657
4885	16868	17655
4886	16873	17654
4887	16879	17652
4888	16884	17651
4889	16889	17648
4890	16893	17646
4891	16899	17645
4892	16905	17645
4893	16910	17643
4894	16916	17641
4895	16920	17639
4896	16923	17635
4897	16925	17630
4898	16928	17626
4899	16934	17625
4900	16938	17623
4901	16941	17619
4902	16946	17616
4903	16949	17613
4904	16953	17610
4905	16958	17608
4906	16961	17604
4907	16966	17602
4908	16970	17599
4909	16976	17598
4910	16979	17595
4911	16982	17591
4912	16988	17589
4913	16995	17590
4914	16999	17587
4915	17004	17585
4916	17007	17581
4917	17012	17579
4918	17015	17575
4919	17017	17571
4920	17020	17566
4921	17023	17563
4922	17028	17561
4923	17030	17556
4924	17033	17552
4925	17036	17547
4926	17039	17544
4927	17044	17543
4928	17048	17539
4929	17051	17535
4930	17054	17531
4931	17056	17527
4932	17060	17524
4933	17063	17519
4934	17065	17515
4935	17068	17510
4936	17071	17507
4937	17076	17505
4938	17079	17501
4939	17081	17496
4940	17083	17491
4941	17085	17486
4942	17088	17482
4943	17092	17480
4944	17095	17475
4945	17097	17470
4946	17099	17465
4947	17102	17461
4948	17106	17458
4949	17110	17456
4950	17112	17451
4951	17115	17446
4952	17117	17442
4953	17119	17437
4954	17124	17436
4955	17127	17431
4956	17130	17427
4957	17133	17423
4958	17139	17422
4959	17142	17418
4960	17144	17414
4961	17148	17411
4962	17150	17406
4963	17156	17404
4964	17159	17401
4965	17161	17396
4966	17164	17392
4967	17166	17387
4968	17171	17385
4969	17173	17380
4970	17175	17375
4971	17177	17371
4972	17181	17368
4973	17184	17364
4974	17187	17360
4975	17191	17357
4976	17193	17352
4977	17195	17347
4978	17197	17343
4979	17201	17340
4980	17205	17336
4981	17207	17331
4982	17210	17328
4983	17213	17324
4984	17219	17323
4985	17223	17320
4986	17225	17315
4987	17227	17310
4988	17229	17305
4989	17233	17302
4990	17235	17297
4991	17238	17293
4992	17240	17289
4993	17244	17285
4994	17247	17281
4995	17251	17279
4996	17254	17275
4997	17257	17271
4998	17258	17265
4999	17260	17260
5000	17263	17256
5001	17267	17253
5002	17269	17248
5003	17272	17244
5004	17274	17239
5005	17276	17234
5006	17278	17229
5007	17282	17227
5008	17284	17222
5009	17285	17216
5010	17287	17211
5011	17289	17206
5012	17292	17202
5013	17295	17199
5014	17301	17198
5015	17304	17193
5016	17306	17188
5017	17307	17183
5018	17309	17178
5019	17316	17178
5020	17317	17172
5021	17320	17168
5022	17322	17163
5023	17323	17158
5024	17325	17153
5025	17328	17149
5026	17332	17146
5027	17335	17142
5028	17339	17139
5029	17342	17136
5030	17347	17133
5031	17349	17128
5032	17352	17124
5033	17354	17120
5034	17356	17115
5035	17358	17110
5036	17363	17108
5037	17366	17104
5038	17368	17099
5039	17371	17096
5040	17373	17091
5041	17378	17088
5042	17380	17084
5043	17383	17080
5044	17386	17076
5045	17388	17071
5046	17390	17066
5047	17396	17065
5048	17398	17061
5049	17402	17057
5050	17404	17052
5051	17407	17048
5052	17411	17046
5053	17413	17041
5054	17416	17037
5055	17419	17033
5056	17421	17028
5057	17426	17026
5058	17428	17021
5059	17430	17017
5060	17433	17012
5061	17436	17009
5062	17441	17006
5063	17443	17002
5064	17446	16998
5065	17448	16994
5066	17451	16990
5067	17455	16987
5068	17458	16983
5069	17461	16979
5070	17463	16974
5071	17465	16970
5072	17467	16965
5073	17471	16961
5074	17473	16957
5075	17475	16952
5076	17477	16947
5077	17478	16941
5078	17480	16936
5079	17482	16931
5080	17484	16926
5081	17488	16924
5082	17490	16918
5083	17492	16914
5084	17493	16909
5085	17495	16903
5086	17497	16898
5087	17498	16893
5088	17501	16889
5089	17504	16885
5090	17506	16881
5091	17508	16876
5092	17510	16870
5093	17512	16865
5094	17513	16860
5095	17515	16855
5096	17519	16852
5097	17521	16847
5098	17523	16843
5099	17526	16838
5100	17528	16834
5101	17530	16829
5102	17534	16827
5103	17536	16822
5104	17538	16817
5105	17540	16812
5106	17542	16807
5107	17543	16801
5108	17545	16796
5109	17547	16791
5110	17550	16788
5111	17553	16784
5112	17555	16779
5113	17556	16773
5114	17559	16769
5115	17560	16764
5116	17562	16759
5117	17566	16756
5118	17568	16751
5119	17570	16746
5120	17572	16741
5121	17573	16736
5122	17575	16731
5123	17577	16726
5124	17578	16721
5125	17581	16717
5126	17584	16713
5127	17586	16708
5128	17588	16703
5129	17590	16698
5130	17592	16693
5131	17593	16688
5132	17597	16685
5133	17599	16681
5134	17601	16675
5135	17603	16670
5136	17605	16666
5137	17606	16661
5138	17608	16656
5139	17612	16653
5140	17616	16650
5141	17618	16645
5142	17620	16640
5143	17624	16638
5144	17628	16634
5145	17632	16632
5146	17635	16627
5147	17637	16623
5148	17640	16619
5149	17644	16616
5150	17647	16612
5151	17649	16608
5152	17651	16603
5153	17653	16598
5154	17655	16593
5155	17656	16588
5156	17659	16583
5157	17663	16581
5158	17665	16576
5159	17667	16571
5160	17668	16566
5161	17670	16561
5162	17672	16556
5163	17676	16553
5164	17680	16550
5165	17682	16546
5166	17685	16542
5167	17687	16537
5168	17694	16537
5169	17697	16533
5170	17699	16529
5171	17701	16524
5172	17703	16519
5173	17705	16514
5174	17709	16511
5175	17711	16506
5176	17712	16501
5177	17714	16496
5178	17716	16491
5179	17718	16487
5180	17720	16482
5181	17722	16477
5182	17726	16474
5183	17729	16470
5184	17732	16466
5185	17735	16463
5186	17740	16460
5187	17743	16457
5188	17745	16452
5189	17746	16447
5190	17748	16442
5191	17750	16437
5192	17752	16432
5193	17756	16430
5194	17759	16426
5195	17761	16421
5196	17763	16416
5197	17765	16411
5198	17766	16406
5199	17768	16401
5200	17770	16397
5201	17774	16393
5202	17777	16390
5203	17779	16385
5204	17780	16380
5205	17782	16375
5206	17784	16370
5207	17788	16367
5208	17791	16363
5209	17792	16358
5210	17794	16353
5211	17796	16348
5212	17798	16343
5213	17799	16338
5214	17802	16334
5215	17805	16331
5216	17807	16326
5217	17809	16321
5218	17811	16316
5219	17813	16311
5220	17815	16307
5221	17818	16303
5222	17824	16302
5223	17827	16298
5224	17831	16295
5225	17834	16291
5226	17837	16288
5227	17840	16284
5228	17843	16280
5229	17846	16276
5230	17847	16271
5231	17850	16267
5232	17853	16263
5233	17854	16258
5234	17856	16253
5235	17858	16248
5236	17860	16243
5237	17862	16239
5238	17864	16234
5239	17867	16231
5240	17870	16226
5241	17872	16222
5242	17874	16217
5243	17876	16212
5244	17878	16207
5245	17879	16202
5246	17882	16198
5247	17886	16195
5248	17889	16191
5249	17891	16187
5250	17893	16183
5251	17895	16178
5252	17901	16177
5253	17904	16172
5254	17906	16168
5255	17907	16163
5256	17909	16158
5257	17912	16154
5258	17916	16151
5259	17919	16148
5260	17922	16144
5261	17926	16141
5262	17929	16137
5263	17933	16134
5264	17935	16130
5265	17937	16125
5266	17939	16120
5267	17941	16116
5268	17943	16111
5269	17947	16108
5270	17950	16104
5271	17951	16099
5272	17953	16094
5273	17955	16089
5274	17957	16085
5275	17960	16081
5276	17965	16079
5277	17967	16074
5278	17968	16069
5279	17970	16064
5280	17972	16060
5281	17974	16055
5282	17978	16052
5283	17981	16048
5284	17983	16043
5285	17985	16039
5286	17987	16034
5287	17989	16029
5288	17990	16024
5289	17993	16020
5290	17997	16017
5291	17999	16012
5292	18001	16008
5293	18003	16003
5294	18004	15998
5295	18006	15993
5296	18008	15988
5297	18012	15986
5298	18014	15981
5299	18017	15977
5300	18019	15973
5301	18022	15969
5302	18026	15966
5303	18030	15963
5304	18033	15959
5305	18034	15954
5306	18036	15949
5307	18038	15945
5308	18040	15940
5309	18045	15938
5310	18046	15933
5311	18048	15928
5312	18050	15923
5313	18052	15918
5314	18054	15914
5315	18056	15909
5316	18061	15907
5317	18063	15903
5318	18065	15898
5319	18067	15893
5320	18068	15888
5321	18070	15884
5322	18073	15880
5323	18077	15876
5324	18078	15872
5325	18080	15867
5326	18082	15862
5327	18084	15857
5328	18086	15853
5329	18089	15849
5330	18092	15846
5331	18094	15841
5332	18096	15836
5333	18098	15831
5334	18100	15827
5335	18102	15822
5336	18107	15820
5337	18109	15816
5338	18111	15811
5339	18113	15806
5340	18115	15802
5341	18117	15797
5342	18119	15792
5343	18122	15789
5344	18125	15785
5345	18127	15780
5346	18129	15776
5347	18131	15772
5348	18134	15768
5349	18137	15764
5350	18141	15761
5351	18143	15756
5352	18145	15752
5353	18147	15747
5354	18149	15742
5355	18150	15738
5356	18154	15734
5357	18157	15731
5358	18159	15726
5359	18161	15721
5360	18163	15716
5361	18164	15711
5362	18166	15707
5363	18169	15703
5364	18173	15700
5365	18175	15695
5366	18177	15691
5367	18179	15686
5368	18180	15681
5369	18182	15677
5370	18186	15673
5371	18188	15669
5372	18190	15665
5373	18192	15660
5374	18194	15655
5375	18196	15651
5376	18198	15646
5377	18201	15642
5378	18205	15639
5379	18206	15634
5380	18208	15630
5381	18210	15625
5382	18212	15620
5383	18214	15615
5384	18217	15612
5385	18220	15608
5386	18223	15605
5387	18226	15601
5388	18230	15598
5389	18234	15595
5390	18236	15590
5391	18238	15586
5392	18240	15581
5393	18242	15577
5394	18243	15572
5395	18246	15567
5396	18250	15565
5397	18252	15561
5398	18254	15556
5399	18256	15551
5400	18258	15547
5401	18259	15542
5402	18261	15537
5403	18265	15534
5404	18267	15530
5405	18269	15525
5406	18271	15520
5407	18273	15516
5408	18275	15511
5409	18277	15507
5410	18282	15505
5411	18284	15500
5412	18286	15495
5413	18288	15491
5414	18290	15486
5415	18291	15481
5416	18293	15477
5417	18296	15473
5418	18298	15468
5419	18300	15463
5420	18302	15459
5421	18303	15454
5422	18307	15451
5423	18310	15448
5424	18313	15444
5425	18316	15440
5426	18318	15436
5427	18321	15432
5428	18325	15429
5429	18327	15424
5430	18329	15420
5431	18331	15415
5432	18332	15410
5433	18334	15405
5434	18336	15401
5435	18339	15398
5436	18343	15394
5437	18344	15389
5438	18346	15385
5439	18348	15380
5440	18350	15375
5441	18352	15370
5442	18356	15368
5443	18358	15363
5444	18359	15358
5445	18361	15354
5446	18363	15349
5447	18365	15345
5448	18367	15340
5449	18372	15338
5450	18374	15334
5451	18376	15329
5452	18378	15325
5453	18380	15320
5454	18382	15316
5455	18384	15311
5456	18390	15310
5457	18392	15305
5458	18394	15300
5459	18396	15296
5460	18397	15291
5461	18399	15287
5462	18404	15284
5463	18406	15280
5464	18409	15276
5465	18412	15273
5466	18416	15270
5467	18423	15269
5468	18424	15264
5469	18426	15260
5470	18428	15255
5471	18430	15251
5472	18432	15246
5473	18435	15242
5474	18439	15239
5475	18441	15235
5476	18443	15231
5477	18446	15227
5478	18448	15222
5479	18452	15219
5480	18454	15215
5481	18455	15210
5482	18457	15205
5483	18459	15201
5484	18461	15196
5485	18463	15192
5486	18467	15189
5487	18469	15185
5488	18471	15180
5489	18473	15175
5490	18475	15171
5491	18476	15166
5492	18478	15161
5493	18482	15158
5494	18485	15155
5495	18487	15150
5496	18489	15146
5497	18491	15141
5498	18493	15137
5499	18495	15132
5500	18498	15129
5501	18502	15125
5502	18505	15122
5503	18508	15119
5504	18511	15115
5505	18516	15113
5506	18518	15108
5507	18520	15104
5508	18522	15099
5509	18524	15095
5510	18526	15090
5511	18529	15087
5512	18533	15084
5513	18535	15079
5514	18537	15075
5515	18539	15070
5516	18540	15065
5517	18542	15061
5518	18546	15058
5519	18549	15054
5520	18551	15050
5521	18554	15046
5522	18556	15042
5523	18563	15041
5524	18566	15038
5525	18568	15033
5526	18571	15029
5527	18573	15025
5528	18575	15021
5529	18580	15018
5530	18582	15014
5531	18584	15009
5532	18586	15005
5533	18588	15001
5534	18590	14996
5535	18594	14993
5536	18596	14989
5537	18598	14984
5538	18600	14980
5539	18603	14976
5540	18605	14972
5541	18608	14968
5542	18612	14965
5543	18614	14961
5544	18616	14956
5545	18618	14952
5546	18620	14947
5547	18621	14943
5548	18624	14939
5549	18628	14936
5550	18630	14931
5551	18632	14927
5552	18633	14922
5553	18635	14917
5554	18637	14913
5555	18640	14909
5556	18643	14906
5557	18645	14901
5558	18647	14897
5559	18649	14892
5560	18651	14887
5561	18652	14883
5562	18655	14879
5563	18658	14876
5564	18661	14872
5565	18663	14867
5566	18665	14863
5567	18667	14858
5568	18668	14853
5569	18672	14850
5570	18675	14847
5571	18677	14842
5572	18679	14838
5573	18680	14833
5574	18682	14828
5575	18684	14824
5576	18686	14819
5577	18689	14816
5578	18692	14812
5579	18694	14807
5580	18697	14804
5581	18705	14804
5582	18707	14800
5583	18709	14796
5584	18711	14791
5585	18713	14787
5586	18715	14782
5587	18717	14778
5588	18722	14776
5589	18725	14772
5590	18727	14768
5591	18729	14763
5592	18732	14760
5593	18735	14756
5594	18737	14752
5595	18739	14747
5596	18741	14743
5597	18743	14738
5598	18744	14734
5599	18746	14729
5600	18748	14724
5601	18751	14721
5602	18754	14717
5603	18756	14713
5604	18758	14708
5605	18759	14704
5606	18761	14699
5607	18763	14694
5608	18765	14690
5609	18767	14686
5610	18771	14683
5611	18773	14678
5612	18775	14674
5613	18776	14669
5614	18778	14664
5615	18780	14660
5616	18784	14657
5617	18787	14653
5618	18789	14649
5619	18792	14646
5620	18795	14642
5621	18798	14638
5622	18802	14635
5623	18803	14631
5624	18805	14626
5625	18807	14622
5626	18809	14617
5627	18811	14612
5628	18815	14610
5629	18819	14607
5630	18821	14603
5631	18822	14598
5632	18824	14593
5633	18826	14589
5634	18828	14584
5635	18833	14582
5636	18836	14579
5637	18839	14575
5638	18841	14571
5639	18843	14566
5640	18848	14564
5641	18851	14561
5642	18853	14556
5643	18855	14552
5644	18857	14548
5645	18859	14544
5646	18863	14540
5647	18866	14537
5648	18868	14533
5649	18870	14528
5650	18872	14523
5651	18874	14520
5652	18876	14515
5653	18880	14512
5654	18882	14508
5655	18884	14504
5656	18886	14499
5657	18890	14496
5658	18895	14494
5659	18898	14490
5660	18900	14486
5661	18902	14482
5662	18904	14477
5663	18905	14472
5664	18907	14468
5665	18911	14465
5666	18914	14461
5667	18915	14457
5668	18917	14452
5669	18919	14448
5670	18921	14443
5671	18922	14438
5672	18924	14434
5673	18928	14431
5674	18931	14427
5675	18933	14423
5676	18935	14419
5677	18937	14414
5678	18938	14410
5679	18940	14405
5680	18945	14403
5681	18947	14398
5682	18948	14394
5683	18950	14389
5684	18952	14385
5685	18954	14380
5686	18955	14375
5687	18961	14374
5688	18963	14370
5689	18965	14365
5690	18967	14361
5691	18969	14356
5692	18970	14352
5693	18973	14348
5694	18976	14345
5695	18979	14341
5696	18982	14337
5697	18984	14333
5698	18987	14329
5699	18991	14327
5700	18994	14323
5701	18996	14318
5702	18998	14314
5703	18999	14309
5704	19001	14305
5705	19003	14300
5706	19007	14298
5707	19010	14294
5708	19012	14289
5709	19014	14285
5710	19015	14281
5711	19017	14276
5712	19019	14272
5713	19023	14269
5714	19026	14265
5715	19028	14261
5716	19029	14256
5717	19031	14252
5718	19033	14247
5719	19035	14243
5720	19039	14240
5721	19042	14236
5722	19043	14232
5723	19045	14227
5724	19047	14223
5725	19049	14218
5726	19059	14220
5727	19064	14218
5728	19072	14218
5729	19077	14216
5730	19087	14217
5731	19091	14215
5732	19098	14214
5733	19106	14214
5734	19109	14211
5735	19113	14208
5736	19119	14207
5737	19123	14204
5738	19126	14200
5739	19134	14200
5740	19139	14198
5741	19141	14194
5742	19144	14190
5743	19151	14190
5744	19155	14187
5745	19158	14183
5746	19160	14179
5747	19165	14177
5748	19171	14175
5749	19177	14174
5750	19185	14174
5751	19188	14171
5752	19190	14167
5753	19193	14163
5754	19198	14161
5755	19202	14158
5756	19205	14154
5757	19207	14150
5758	19209	14145
5759	19213	14143
5760	19216	14139
5761	19218	14135
5762	19220	14131
5763	19222	14126
5764	19225	14123
5765	19229	14120
5766	19231	14116
5767	19233	14111
5768	19235	14107
5769	19237	14103
5770	19239	14098
5771	19244	14096
5772	19246	14092
5773	19248	14088
5774	19250	14083
5775	19252	14079
5776	19254	14075
5777	19257	14071
5778	19261	14068
5779	19264	14065
5780	19267	14061
5781	19270	14057
5782	19272	14053
5783	19277	14051
5784	19279	14046
5785	19281	14042
5786	19283	14038
5787	19285	14034
5788	19286	14029
5789	19289	14025
5790	19291	14021
5791	19293	14017
5792	19295	14012
5793	19296	14007
5794	19298	14003
5795	19299	13998
5796	19301	13994
5797	19303	13990
5798	19307	13987
5799	19309	13982
5800	19311	13978
5801	19312	13973
5802	19314	13969
5803	19316	13964
5804	19319	13961
5805	19321	13956
5806	19323	13952
5807	19324	13947
5808	19326	13943
5809	19327	13938
5810	19329	13934
5811	19331	13929
5812	19333	13925
5813	19336	13921
5814	19338	13917
5815	19339	13912
5816	19341	13908
5817	19342	13903
5818	19344	13899
5819	19345	13894
5820	19347	13889
5821	19350	13886
5822	19352	13882
5823	19355	13878
5824	19357	13874
5825	19360	13870
5826	19362	13866
5827	19364	13862
5828	19368	13859
5829	19370	13855
5830	19372	13850
5831	19373	13845
5832	19375	13841
5833	19377	13836
5834	19378	13832
5835	19380	13827
5836	19385	13825
5837	19386	13821
5838	19388	13816
5839	19389	13812
5840	19391	13807
5841	19393	13802
5842	19394	13798
5843	19396	13793
5844	19400	13791
5845	19402	13786
5846	19403	13781
5847	19405	13777
5848	19406	13772
5849	19408	13768
5850	19409	13763
5851	19411	13759
5852	19413	13755
5853	19417	13751
5854	19418	13747
5855	19420	13742
5856	19422	13738
5857	19423	13733
5858	19425	13729
5859	19426	13724
5860	19428	13720
5861	19432	13717
5862	19433	13712
5863	19435	13708
5864	19437	13703
5865	19439	13699
5866	19441	13695
5867	19443	13691
5868	19446	13687
5869	19449	13684
5870	19451	13679
5871	19453	13676
5872	19456	13672
5873	19458	13667
5874	19462	13665
5875	19464	13661
5876	19466	13656
5877	19467	13652
5878	19469	13647
5879	19471	13643
5880	19472	13638
5881	19474	13634
5882	19477	13630
5883	19481	13627
5884	19483	13623
5885	19484	13618
5886	19486	13614
5887	19488	13610
5888	19489	13605
5889	19491	13601
5890	19495	13598
5891	19497	13594
5892	19499	13589
5893	19501	13585
5894	19502	13580
5895	19504	13576
5896	19506	13571
5897	19508	13567
5898	19511	13564
5899	19513	13560
5900	19515	13555
5901	19516	13551
5902	19518	13546
5903	19520	13542
5904	19521	13537
5905	19523	13533
5906	19528	13531
5907	19529	13526
5908	19531	13522
5909	19532	13517
5910	19534	13513
5911	19537	13509
5912	19540	13506
5913	19543	13502
5914	19547	13499
5915	19552	13497
5916	19556	13495
5917	19559	13491
5918	19561	13487
5919	19563	13482
5920	19565	13478
5921	19566	13474
5922	19568	13469
5923	19570	13465
5924	19573	13462
5925	19576	13458
5926	19577	13453
5927	19579	13449
5928	19581	13444
5929	19582	13440
5930	19584	13436
5931	19586	13431
5932	19591	13429
5933	19593	13425
5934	19595	13421
5935	19598	13417
5936	19604	13416
5937	19609	13414
5938	19611	13409
5939	19612	13405
5940	19614	13401
5941	19616	13396
5942	19620	13394
5943	19622	13389
5944	19624	13385
5945	19625	13380
5946	19627	13376
5947	19629	13372
5948	19631	13368
5949	19634	13364
5950	19638	13361
5951	19640	13357
5952	19643	13353
5953	19645	13350
5954	19648	13346
5955	19652	13343
5956	19654	13339
5957	19656	13335
5958	19658	13331
5959	19660	13327
5960	19662	13322
5961	19664	13318
5962	19668	13315
5963	19670	13311
5964	19672	13307
5965	19673	13302
5966	19675	13298
5967	19677	13294
5968	19679	13289
5969	19682	13286
5970	19685	13282
5971	19687	13278
5972	19689	13274
5973	19691	13270
5974	19693	13266
5975	19694	13261
5976	19697	13257
5977	19701	13255
5978	19703	13250
5979	19704	13246
5980	19706	13242
5981	19708	13237
5982	19710	13233
5983	19712	13229
5984	19716	13226
5985	19718	13222
5986	19720	13218
5987	19722	13213
5988	19723	13209
5989	19726	13205
5990	19732	13204
5991	19735	13200
5992	19737	13196
5993	19740	13193
5994	19743	13189
5995	19747	13187
5996	19751	13183
5997	19752	13179
5998	19754	13175
5999	19756	13171
6000	19759	13167
6001	19761	13163
6002	19764	13159
6003	19766	13155
6004	19767	13151
6005	19769	13146
6006	19770	13142
6007	19772	13137
6008	19774	13133
6009	19777	13129
6010	19780	13126
6011	19782	13122
6012	19784	13118
6013	19786	13114
6014	19787	13109
6015	19789	13105
6016	19793	13102
6017	19796	13099
6018	19798	13094
6019	19800	13090
6020	19801	13086
6021	19803	13081
6022	19805	13077
6023	19808	13073
6024	19812	13071
6025	19814	13067
6026	19816	13062
6027	19818	13058
6028	19819	13054
6029	19822	13050
6030	19826	13047
6031	19829	13044
6032	19831	13040
6033	19833	13036
6034	19837	13033
6035	19841	13030
6036	19843	13026
6037	19846	13022
6038	19847	13018
6039	19849	13013
6040	19852	13010
6041	19854	13006
6042	19859	13003
6043	19861	12999
6044	19863	12995
6045	19865	12991
6046	19867	12987
6047	19868	12983
6048	19870	12978
6049	19874	12975
6050	19876	12971
6051	19877	12967
6052	19879	12962
6053	19881	12958
6054	19883	12954
6055	19885	12950
6056	19889	12947
6057	19891	12943
6058	19893	12939
6059	19894	12934
6060	19896	12930
6061	19898	12926
6062	19900	12922
6063	19902	12918
6064	19906	12915
6065	19908	12911
6066	19910	12906
6067	19911	12902
6068	19913	12898
6069	19918	12895
6070	19929	12897
6071	19939	12899
6072	19944	12896
6073	19950	12895
6074	19959	12895
6075	19963	12892
6076	19970	12892
6077	19975	12889
6078	19978	12886
6079	19981	12883
6080	19987	12881
6081	19991	12878
6082	19994	12875
6083	19997	12871
6084	20004	12870
6085	20008	12867
6086	20011	12864
6087	20014	12860
6088	20019	12858
6089	20022	12855
6090	20026	12852
6091	20028	12848
6092	20034	12846
6093	20038	12843
6094	20041	12840
6095	20044	12836
6096	20049	12834
6097	20053	12832
6098	20057	12828
6099	20059	12824
6100	20064	12822
6101	20067	12819
6102	20069	12815
6103	20071	12811
6104	20074	12807
6105	20077	12804
6106	20082	12802
6107	20084	12798
6108	20087	12794
6109	20089	12790
6110	20091	12786
6111	20097	12784
6112	20099	12780
6113	20101	12776
6114	20103	12772
6115	20106	12768
6116	20110	12765
6117	20113	12762
6118	20117	12759
6119	20120	12756
6120	20123	12752
6121	20128	12750
6122	20130	12746
6123	20132	12742
6124	20134	12738
6125	20136	12734
6126	20138	12729
6127	20140	12725
6128	20145	12723
6129	20147	12719
6130	20149	12715
6131	20150	12711
6132	20153	12706
6133	20155	12702
6134	20161	12701
6135	20162	12697
6136	20164	12692
6137	20166	12688
6138	20167	12684
6139	20169	12679
6140	20170	12675
6141	20173	12671
6142	20177	12668
6143	20178	12664
6144	20180	12659
6145	20181	12655
6146	20183	12651
6147	20185	12647
6148	20187	12643
6149	20190	12639
6150	20192	12635
6151	20194	12631
6152	20195	12626
6153	20197	12622
6154	20198	12617
6155	20200	12613
6156	20202	12609
6157	20205	12606
6158	20209	12603
6159	20211	12599
6160	20213	12595
6161	20217	12592
6162	20218	12588
6163	20222	12585
6164	20225	12581
6165	20226	12576
6166	20228	12572
6167	20230	12568
6168	20231	12564
6169	20233	12559
6170	20234	12555
6171	20238	12552
6172	20241	12548
6173	20242	12544
6174	20244	12540
6175	20245	12535
6176	20247	12531
6177	20249	12527
6178	20250	12522
6179	20254	12519
6180	20256	12515
6181	20258	12511
6182	20260	12507
6183	20261	12503
6184	20263	12498
6185	20264	12494
6186	20266	12490
6187	20269	12486
6188	20272	12482
6189	20274	12478
6190	20275	12474
6191	20277	12470
6192	20278	12465
6193	20280	12461
6194	20282	12457
6195	20286	12454
6196	20288	12450
6197	20289	12446
6198	20291	12442
6199	20293	12437
6200	20294	12433
6201	20296	12429
6202	20297	12424
6203	20302	12422
6204	20303	12417
6205	20305	12413
6206	20307	12409
6207	20308	12405
6208	20310	12400
6209	20311	12396
6210	20313	12392
6211	20317	12389
6212	20319	12385
6213	20321	12381
6214	20324	12377
6215	20326	12374
6216	20329	12370
6217	20333	12367
6218	20335	12363
6219	20337	12359
6220	20339	12355
6221	20341	12351
6222	20342	12346
6223	20344	12342
6224	20347	12339
6225	20351	12336
6226	20352	12332
6227	20354	12327
6228	20356	12323
6229	20358	12319
6230	20360	12315
6231	20364	12312
6232	20367	12309
6233	20368	12304
6234	20370	12300
6235	20372	12296
6236	20374	12292
6237	20375	12288
6238	20377	12284
6239	20382	12281
6240	20383	12277
6241	20385	12273
6242	20387	12268
6243	20388	12264
6244	20390	12260
6245	20391	12256
6246	20394	12252
6247	20400	12250
6248	20402	12246
6249	20403	12242
6250	20405	12238
6251	20407	12234
6252	20409	12230
6253	20413	12227
6254	20415	12223
6255	20418	12219
6256	20420	12215
6257	20423	12212
6258	20425	12208
6259	20429	12205
6260	20431	12201
6261	20432	12197
6262	20434	12192
6263	20436	12188
6264	20437	12184
6265	20439	12180
6266	20442	12176
6267	20446	12173
6268	20448	12170
6269	20451	12166
6270	20453	12162
6271	20456	12159
6272	20465	12158
6273	20468	12155
6274	20470	12151
6275	20472	12147
6276	20475	12144
6277	20478	12140
6278	20480	12136
6279	20481	12132
6280	20483	12128
6281	20485	12124
6282	20486	12119
6283	20488	12115
6284	20493	12113
6285	20495	12109
6286	20497	12105
6287	20498	12101
6288	20500	12096
6289	20502	12092
6290	20503	12088
6291	20507	12085
6292	20510	12081
6293	20513	12078
6294	20515	12074
6295	20518	12071
6296	20520	12067
6297	20524	12064
6298	20526	12060
6299	20528	12056
6300	20530	12052
6301	20531	12048
6302	20533	12043
6303	20535	12039
6304	20538	12036
6305	20541	12033
6306	20543	12029
6307	20545	12024
6308	20547	12020
6309	20548	12016
6310	20550	12012
6311	20552	12008
6312	20556	12005
6313	20558	12001
6314	20560	11997
6315	20561	11993
6316	20563	11989
6317	20565	11985
6318	20567	11981
6319	20570	11977
6320	20573	11974
6321	20575	11970
6322	20577	11966
6323	20579	11962
6324	20581	11958
6325	20583	11954
6326	20586	11951
6327	20590	11948
6328	20592	11944
6329	20595	11941
6330	20597	11937
6331	20599	11933
6332	20603	11930
6333	20606	11926
6334	20609	11923
6335	20613	11920
6336	20617	11917
6337	20620	11913
6338	20622	11909
6339	20623	11905
6340	20625	11901
6341	20627	11897
6342	20629	11893
6343	20630	11889
6344	20634	11886
6345	20637	11882
6346	20639	11878
6347	20640	11874
